"Time";"Thermal power (out)";"Electrical power (in)";"Electrical IT power"
"2019-10-01T12:33:33+02:00";72200.005;null;null
"2019-10-01T12:33:40+02:00";null;null;71237
"2019-10-01T12:33:59+02:00";null;74517;null
"2019-10-01T12:34:03+02:00";72800.003;null;null
"2019-10-01T12:34:10+02:00";null;null;71271
"2019-10-01T12:34:29+02:00";null;74451;null
"2019-10-01T12:34:33+02:00";72800.003;null;null
"2019-10-01T12:34:40+02:00";null;null;71402
"2019-10-01T12:34:59+02:00";null;74240;null
"2019-10-01T12:35:03+02:00";72099.998;null;null
"2019-10-01T12:35:10+02:00";null;null;71566
"2019-10-01T12:35:29+02:00";null;75781;null
"2019-10-01T12:35:33+02:00";71500;null;null
"2019-10-01T12:35:40+02:00";null;null;71383
"2019-10-01T12:35:59+02:00";null;73968;null
"2019-10-01T12:36:03+02:00";71200.005;null;null
"2019-10-01T12:36:10+02:00";null;null;71260
"2019-10-01T12:36:29+02:00";null;74176;null
"2019-10-01T12:36:33+02:00";70500;null;null
"2019-10-01T12:36:40+02:00";null;null;71214
"2019-10-01T12:36:59+02:00";null;72990;null
"2019-10-01T12:37:03+02:00";70500;null;null
"2019-10-01T12:37:10+02:00";null;null;71314
"2019-10-01T12:37:29+02:00";null;74308;null
"2019-10-01T12:37:33+02:00";70099.998;null;null
"2019-10-01T12:37:40+02:00";null;null;71403
"2019-10-01T12:37:59+02:00";null;72639;null
"2019-10-01T12:38:03+02:00";70400.002;null;null
"2019-10-01T12:38:10+02:00";null;null;71443
"2019-10-01T12:38:29+02:00";null;74302;null
"2019-10-01T12:38:33+02:00";71200.005;null;null
"2019-10-01T12:38:40+02:00";null;null;71470
"2019-10-01T12:38:59+02:00";null;74254;null
"2019-10-01T12:39:03+02:00";71500;null;null
"2019-10-01T12:39:10+02:00";null;null;71573
"2019-10-01T12:39:29+02:00";null;75039;null
"2019-10-01T12:39:33+02:00";71800.003;null;null
"2019-10-01T12:39:40+02:00";null;null;71593
"2019-10-01T12:39:59+02:00";null;73173;null
"2019-10-01T12:40:03+02:00";71800.003;null;null
"2019-10-01T12:40:10+02:00";null;null;71392
"2019-10-01T12:40:29+02:00";null;74571;null
"2019-10-01T12:40:33+02:00";71900.002;null;null
"2019-10-01T12:40:40+02:00";null;null;71411
"2019-10-01T12:40:59+02:00";null;75351;null
"2019-10-01T12:41:03+02:00";72800.003;null;null
"2019-10-01T12:41:10+02:00";null;null;71370
"2019-10-01T12:41:29+02:00";null;75747;null
"2019-10-01T12:41:33+02:00";73000;null;null
"2019-10-01T12:41:40+02:00";null;null;71420
"2019-10-01T12:41:59+02:00";null;74668;null
"2019-10-01T12:42:03+02:00";72800.003;null;null
"2019-10-01T12:42:10+02:00";null;null;71464
"2019-10-01T12:42:29+02:00";null;73766;null
"2019-10-01T12:42:33+02:00";73000;null;null
"2019-10-01T12:42:40+02:00";null;null;71337
"2019-10-01T12:42:59+02:00";null;74869;null
"2019-10-01T12:43:03+02:00";73000;null;null
"2019-10-01T12:43:10+02:00";null;null;71519
"2019-10-01T12:43:29+02:00";null;73992;null
"2019-10-01T12:43:33+02:00";72000;null;null
"2019-10-01T12:43:40+02:00";null;null;71521
"2019-10-01T12:43:59+02:00";null;75204;null
"2019-10-01T12:44:03+02:00";70700.005;null;null
"2019-10-01T12:44:10+02:00";null;null;71265
"2019-10-01T12:44:29+02:00";null;74079;null
"2019-10-01T12:44:33+02:00";70200.005;null;null
"2019-10-01T12:44:40+02:00";null;null;71438
"2019-10-01T12:44:59+02:00";null;73189;null
"2019-10-01T12:45:03+02:00";70700.005;null;null
"2019-10-01T12:45:10+02:00";null;null;71528
"2019-10-01T12:45:29+02:00";null;74313;null
"2019-10-01T12:45:33+02:00";70700.005;null;null
"2019-10-01T12:45:40+02:00";null;null;71457
"2019-10-01T12:45:59+02:00";null;73107;null
"2019-10-01T12:46:03+02:00";70400.002;null;null
"2019-10-01T12:46:10+02:00";null;null;71436
"2019-10-01T12:46:29+02:00";null;74181;null
"2019-10-01T12:46:33+02:00";71099.998;null;null
"2019-10-01T12:46:40+02:00";null;null;71410
"2019-10-01T12:46:59+02:00";null;73300;null
"2019-10-01T12:47:03+02:00";72000;null;null
"2019-10-01T12:47:10+02:00";null;null;71445
"2019-10-01T12:47:29+02:00";null;73901;null
"2019-10-01T12:47:33+02:00";72400.002;null;null
"2019-10-01T12:47:40+02:00";null;null;71302
"2019-10-01T12:47:59+02:00";null;74332;null
"2019-10-01T12:48:03+02:00";72400.002;null;null
"2019-10-01T12:48:10+02:00";null;null;71329
"2019-10-01T12:48:29+02:00";null;74556;null
"2019-10-01T12:48:33+02:00";72200.005;null;null
"2019-10-01T12:48:40+02:00";null;null;71547
"2019-10-01T12:48:59+02:00";null;74900;null
"2019-10-01T12:49:03+02:00";72700.005;null;null
"2019-10-01T12:49:10+02:00";null;null;71505
"2019-10-01T12:49:29+02:00";null;75730;null
"2019-10-01T12:49:33+02:00";72800.003;null;null
"2019-10-01T12:49:40+02:00";null;null;71450
"2019-10-01T12:49:59+02:00";null;74703;null
"2019-10-01T12:50:03+02:00";72800.003;null;null
"2019-10-01T12:50:10+02:00";null;null;71529
"2019-10-01T12:50:29+02:00";null;72525;null
"2019-10-01T12:50:33+02:00";73099.998;null;null
"2019-10-01T12:50:40+02:00";null;null;71432
"2019-10-01T12:50:59+02:00";null;73920;null
"2019-10-01T12:51:03+02:00";72400.002;null;null
"2019-10-01T12:51:10+02:00";null;null;71281
"2019-10-01T12:51:29+02:00";null;73940;null
"2019-10-01T12:51:33+02:00";71700.005;null;null
"2019-10-01T12:51:40+02:00";null;null;71370
"2019-10-01T12:51:59+02:00";null;74652;null
"2019-10-01T12:52:03+02:00";71200.005;null;null
"2019-10-01T12:52:10+02:00";null;null;71305
"2019-10-01T12:52:29+02:00";null;76033;null
"2019-10-01T12:52:33+02:00";71099.998;null;null
"2019-10-01T12:52:40+02:00";null;null;71305
"2019-10-01T12:52:59+02:00";null;74482;null
"2019-10-01T12:53:03+02:00";70599.998;null;null
"2019-10-01T12:53:10+02:00";null;null;71382
"2019-10-01T12:53:29+02:00";null;74714;null
"2019-10-01T12:53:33+02:00";70900.002;null;null
"2019-10-01T12:53:40+02:00";null;null;71350
"2019-10-01T12:53:59+02:00";null;74220;null
"2019-10-01T12:54:03+02:00";71500;null;null
"2019-10-01T12:54:10+02:00";null;null;71426
"2019-10-01T12:54:29+02:00";null;75161;null
"2019-10-01T12:54:33+02:00";72000;null;null
"2019-10-01T12:54:40+02:00";null;null;71379
"2019-10-01T12:54:59+02:00";null;74765;null
"2019-10-01T12:55:03+02:00";72099.998;null;null
"2019-10-01T12:55:10+02:00";null;null;71315
"2019-10-01T12:55:29+02:00";null;73790;null
"2019-10-01T12:55:33+02:00";72200.005;null;null
"2019-10-01T12:55:40+02:00";null;null;71375
"2019-10-01T12:55:59+02:00";null;75358;null
"2019-10-01T12:56:03+02:00";71800.003;null;null
"2019-10-01T12:56:10+02:00";null;null;71293
"2019-10-01T12:56:29+02:00";null;74958;null
"2019-10-01T12:56:33+02:00";72000;null;null
"2019-10-01T12:56:40+02:00";null;null;71233
"2019-10-01T12:56:59+02:00";null;74909;null
"2019-10-01T12:57:03+02:00";72200.005;null;null
"2019-10-01T12:57:10+02:00";null;null;56445
"2019-10-01T12:57:29+02:00";null;31475;null
"2019-10-01T12:57:33+02:00";72400.002;null;null
"2019-10-01T12:57:40+02:00";null;null;34470
"2019-10-01T12:57:59+02:00";null;30290;null
"2019-10-01T12:58:03+02:00";71700.005;null;null
"2019-10-01T12:58:10+02:00";null;null;28206
"2019-10-01T12:58:29+02:00";null;31147;null
"2019-10-01T12:58:33+02:00";70500;null;null
"2019-10-01T12:58:40+02:00";null;null;28510
"2019-10-01T12:58:59+02:00";null;30334;null
"2019-10-01T12:59:03+02:00";69500;null;null
"2019-10-01T12:59:10+02:00";null;null;28370
"2019-10-01T12:59:29+02:00";null;31411;null
"2019-10-01T12:59:33+02:00";68500;null;null
"2019-10-01T12:59:40+02:00";null;null;28132
"2019-10-01T12:59:59+02:00";null;29238;null
"2019-10-01T13:00:03+02:00";66800.003;null;null
"2019-10-01T13:00:10+02:00";null;null;27810
"2019-10-01T13:00:29+02:00";null;30464;null
"2019-10-01T13:00:33+02:00";61400.002;null;null
"2019-10-01T13:00:40+02:00";null;null;27491
"2019-10-01T13:00:59+02:00";null;31503;null
"2019-10-01T13:01:03+02:00";61400.002;null;null
"2019-10-01T13:01:10+02:00";null;null;27410
"2019-10-01T13:01:29+02:00";null;31639;null
"2019-10-01T13:01:33+02:00";57799.999;null;null
"2019-10-01T13:01:40+02:00";null;null;27555
"2019-10-01T13:01:59+02:00";null;31114;null
"2019-10-01T13:02:03+02:00";56900.002;null;null
"2019-10-01T13:02:10+02:00";null;null;27798
"2019-10-01T13:02:29+02:00";null;31303;null
"2019-10-01T13:02:33+02:00";55900.002;null;null
"2019-10-01T13:02:40+02:00";null;null;27863
"2019-10-01T13:02:59+02:00";null;30536;null
"2019-10-01T13:03:03+02:00";55200.001;null;null
"2019-10-01T13:03:10+02:00";null;null;27837
"2019-10-01T13:03:29+02:00";null;30738;null
"2019-10-01T13:03:33+02:00";54200.001;null;null
"2019-10-01T13:03:40+02:00";null;null;27792
"2019-10-01T13:03:59+02:00";null;29389;null
"2019-10-01T13:04:03+02:00";52900.002;null;null
"2019-10-01T13:04:10+02:00";null;null;27613
"2019-10-01T13:04:29+02:00";null;30628;null
"2019-10-01T13:04:33+02:00";50900.002;null;null
"2019-10-01T13:04:40+02:00";null;null;27453
"2019-10-01T13:04:59+02:00";null;30484;null
"2019-10-01T13:05:03+02:00";50299.999;null;null
"2019-10-01T13:05:10+02:00";null;null;27565
"2019-10-01T13:05:29+02:00";null;30983;null
"2019-10-01T13:05:33+02:00";49600.002;null;null
"2019-10-01T13:05:40+02:00";null;null;27611
"2019-10-01T13:05:59+02:00";null;30341;null
"2019-10-01T13:06:03+02:00";48100.002;null;null
"2019-10-01T13:06:10+02:00";null;null;27566
"2019-10-01T13:06:29+02:00";null;30244;null
"2019-10-01T13:06:33+02:00";46700.001;null;null
"2019-10-01T13:06:40+02:00";null;null;27597
"2019-10-01T13:06:59+02:00";null;29244;null
"2019-10-01T13:07:03+02:00";45200.001;null;null
"2019-10-01T13:07:10+02:00";null;null;27988
"2019-10-01T13:07:29+02:00";null;30358;null
"2019-10-01T13:07:33+02:00";44299.999;null;null
"2019-10-01T13:07:40+02:00";null;null;27976
"2019-10-01T13:07:59+02:00";null;31678;null
"2019-10-01T13:08:03+02:00";43299.999;null;null
"2019-10-01T13:08:10+02:00";null;null;27704
"2019-10-01T13:08:29+02:00";null;30617;null
"2019-10-01T13:08:33+02:00";43100.002;null;null
"2019-10-01T13:08:40+02:00";null;null;27764
"2019-10-01T13:08:59+02:00";null;30532;null
"2019-10-01T13:09:03+02:00";42700.001;null;null
"2019-10-01T13:09:10+02:00";null;null;27548
"2019-10-01T13:09:29+02:00";null;30645;null
"2019-10-01T13:09:33+02:00";42100.002;null;null
"2019-10-01T13:09:40+02:00";null;null;27630
"2019-10-01T13:09:59+02:00";null;29911;null
"2019-10-01T13:10:03+02:00";41799.999;null;null
"2019-10-01T13:10:10+02:00";null;null;27818
"2019-10-01T13:10:29+02:00";null;29229;null
"2019-10-01T13:10:33+02:00";41700.001;null;null
"2019-10-01T13:10:40+02:00";null;null;27764
"2019-10-01T13:10:59+02:00";null;30881;null
"2019-10-01T13:11:03+02:00";40200.001;null;null
"2019-10-01T13:11:10+02:00";null;null;27775
"2019-10-01T13:11:29+02:00";null;30509;null
"2019-10-01T13:11:33+02:00";39299.999;null;null
"2019-10-01T13:11:40+02:00";null;null;27783
"2019-10-01T13:11:59+02:00";null;30700;null
"2019-10-01T13:12:03+02:00";39000;null;null
"2019-10-01T13:12:10+02:00";null;null;27857
"2019-10-01T13:12:29+02:00";null;30466;null
"2019-10-01T13:12:33+02:00";38700.001;null;null
"2019-10-01T13:12:40+02:00";null;null;27787
"2019-10-01T13:12:59+02:00";null;30452;null
"2019-10-01T13:13:03+02:00";38500;null;null
"2019-10-01T13:13:10+02:00";null;null;27523
"2019-10-01T13:13:29+02:00";null;30743;null
"2019-10-01T13:13:33+02:00";38299.999;null;null
"2019-10-01T13:13:40+02:00";null;null;27314
"2019-10-01T13:13:59+02:00";null;30366;null
"2019-10-01T13:14:03+02:00";38600.002;null;null
"2019-10-01T13:14:10+02:00";null;null;27565
"2019-10-01T13:14:29+02:00";null;29901;null
"2019-10-01T13:14:33+02:00";38299.999;null;null
"2019-10-01T13:14:40+02:00";null;null;27901
"2019-10-01T13:14:59+02:00";null;31771;null
"2019-10-01T13:15:03+02:00";38000;null;null
"2019-10-01T13:15:10+02:00";null;null;27740
"2019-10-01T13:15:29+02:00";null;30251;null
"2019-10-01T13:15:33+02:00";37700.001;null;null
"2019-10-01T13:15:40+02:00";null;null;27540
"2019-10-01T13:15:59+02:00";null;30628;null
"2019-10-01T13:16:03+02:00";37900.002;null;null
"2019-10-01T13:16:10+02:00";null;null;27512
"2019-10-01T13:16:29+02:00";null;31329;null
"2019-10-01T13:16:33+02:00";37600.002;null;null
"2019-10-01T13:16:40+02:00";null;null;27327
"2019-10-01T13:16:59+02:00";null;29974;null
"2019-10-01T13:17:03+02:00";37600.002;null;null
"2019-10-01T13:17:10+02:00";null;null;27298
"2019-10-01T13:17:29+02:00";null;30187;null
"2019-10-01T13:17:33+02:00";37400.002;null;null
"2019-10-01T13:17:40+02:00";null;null;27382
"2019-10-01T13:17:59+02:00";null;30063;null
"2019-10-01T13:18:03+02:00";37100.002;null;null
"2019-10-01T13:18:10+02:00";null;null;27705
"2019-10-01T13:18:29+02:00";null;31600;null
"2019-10-01T13:18:33+02:00";36700.001;null;null
"2019-10-01T13:18:40+02:00";null;null;27830
"2019-10-01T13:18:59+02:00";null;29222;null
"2019-10-01T13:19:03+02:00";36700.001;null;null
"2019-10-01T13:19:10+02:00";null;null;27835
"2019-10-01T13:19:29+02:00";null;29487;null
"2019-10-01T13:19:33+02:00";36700.001;null;null
"2019-10-01T13:19:40+02:00";null;null;27826
"2019-10-01T13:19:59+02:00";null;30184;null
"2019-10-01T13:20:03+02:00";37000;null;null
"2019-10-01T13:20:10+02:00";null;null;27602
"2019-10-01T13:20:29+02:00";null;30086;null
"2019-10-01T13:20:33+02:00";36700.001;null;null
"2019-10-01T13:20:40+02:00";null;null;27458
"2019-10-01T13:20:59+02:00";null;30245;null
"2019-10-01T13:21:03+02:00";36400.002;null;null
"2019-10-01T13:21:10+02:00";null;null;27669
"2019-10-01T13:21:29+02:00";null;30646;null
"2019-10-01T13:21:33+02:00";36100.002;null;null
"2019-10-01T13:21:40+02:00";null;null;27754
"2019-10-01T13:21:59+02:00";null;29772;null
"2019-10-01T13:22:03+02:00";36299.999;null;null
"2019-10-01T13:22:10+02:00";null;null;28029
"2019-10-01T13:22:29+02:00";null;29753;null
"2019-10-01T13:22:33+02:00";36299.999;null;null
"2019-10-01T13:22:40+02:00";null;null;28221
"2019-10-01T13:22:59+02:00";null;31531;null
"2019-10-01T13:23:03+02:00";36100.002;null;null
"2019-10-01T13:23:10+02:00";null;null;27932
"2019-10-01T13:23:29+02:00";null;31002;null
"2019-10-01T13:23:33+02:00";35900.002;null;null
"2019-10-01T13:23:40+02:00";null;null;27684
"2019-10-01T13:23:59+02:00";null;30348;null
"2019-10-01T13:24:03+02:00";36000;null;null
"2019-10-01T13:24:10+02:00";null;null;27868
"2019-10-01T13:24:29+02:00";null;29064;null
"2019-10-01T13:24:33+02:00";35500;null;null
"2019-10-01T13:24:40+02:00";null;null;27819
"2019-10-01T13:24:59+02:00";null;31140;null
"2019-10-01T13:25:03+02:00";35400.002;null;null
"2019-10-01T13:25:10+02:00";null;null;27503
"2019-10-01T13:25:29+02:00";null;30821;null
"2019-10-01T13:25:33+02:00";36000;null;null
"2019-10-01T13:25:40+02:00";null;null;27512
"2019-10-01T13:25:59+02:00";null;30815;null
"2019-10-01T13:26:03+02:00";36000;null;null
"2019-10-01T13:26:10+02:00";null;null;27621
"2019-10-01T13:26:29+02:00";null;30502;null
"2019-10-01T13:26:33+02:00";35799.999;null;null
"2019-10-01T13:26:40+02:00";null;null;27755
"2019-10-01T13:26:59+02:00";null;31222;null
"2019-10-01T13:27:03+02:00";36100.002;null;null
"2019-10-01T13:27:10+02:00";null;null;27660
"2019-10-01T13:27:29+02:00";null;29122;null
"2019-10-01T13:27:33+02:00";36000;null;null
"2019-10-01T13:27:40+02:00";null;null;27356
"2019-10-01T13:27:59+02:00";null;29042;null
"2019-10-01T13:28:03+02:00";35100.002;null;null
"2019-10-01T13:28:10+02:00";null;null;27350
"2019-10-01T13:28:29+02:00";null;30520;null
"2019-10-01T13:28:33+02:00";35100.002;null;null
"2019-10-01T13:28:40+02:00";null;null;27521
"2019-10-01T13:28:59+02:00";null;30350;null
"2019-10-01T13:29:03+02:00";34600.002;null;null
"2019-10-01T13:29:10+02:00";null;null;27592
"2019-10-01T13:29:29+02:00";null;31193;null
"2019-10-01T13:29:33+02:00";34900.002;null;null
"2019-10-01T13:29:40+02:00";null;null;27682
"2019-10-01T13:29:59+02:00";null;30027;null
"2019-10-01T13:30:03+02:00";34900.002;null;null
"2019-10-01T13:30:10+02:00";null;null;27728
"2019-10-01T13:30:29+02:00";null;31791;null
"2019-10-01T13:30:33+02:00";34799.999;null;null
"2019-10-01T13:30:40+02:00";null;null;27895
"2019-10-01T13:30:59+02:00";null;29639;null
"2019-10-01T13:31:03+02:00";34400.002;null;null
"2019-10-01T13:31:10+02:00";null;null;27789
"2019-10-01T13:31:29+02:00";null;31070;null
"2019-10-01T13:31:33+02:00";34299.999;null;null
"2019-10-01T13:31:40+02:00";null;null;27695
"2019-10-01T13:31:59+02:00";null;30399;null
"2019-10-01T13:32:03+02:00";34299.999;null;null
"2019-10-01T13:32:10+02:00";null;null;28081
"2019-10-01T13:32:29+02:00";null;31616;null
"2019-10-01T13:32:33+02:00";34100.002;null;null
"2019-10-01T13:32:40+02:00";null;null;27851
"2019-10-01T13:32:59+02:00";null;30012;null
"2019-10-01T13:33:03+02:00";33799.999;null;null
"2019-10-01T13:33:10+02:00";null;null;48291
"2019-10-01T13:33:29+02:00";null;72171;null
"2019-10-01T13:33:33+02:00";33900.002;null;null
"2019-10-01T13:33:40+02:00";null;null;62389
"2019-10-01T13:33:59+02:00";null;72116;null
"2019-10-01T13:34:03+02:00";33900.002;null;null
"2019-10-01T13:34:10+02:00";null;null;62664
"2019-10-01T13:34:29+02:00";null;73420;null
"2019-10-01T13:34:33+02:00";34200.001;null;null
"2019-10-01T13:34:40+02:00";null;null;63177
"2019-10-01T13:34:59+02:00";null;72414;null
"2019-10-01T13:35:03+02:00";36100.002;null;null
"2019-10-01T13:35:10+02:00";null;null;70392
"2019-10-01T13:35:29+02:00";null;73247;null
"2019-10-01T13:35:33+02:00";37100.002;null;null
"2019-10-01T13:35:40+02:00";null;null;70430
"2019-10-01T13:35:59+02:00";null;73688;null
"2019-10-01T13:36:03+02:00";38500;null;null
"2019-10-01T13:36:10+02:00";null;null;70852
"2019-10-01T13:36:29+02:00";null;73279;null
"2019-10-01T13:36:33+02:00";39000;null;null
"2019-10-01T13:36:40+02:00";null;null;70747
"2019-10-01T13:36:59+02:00";null;72916;null
"2019-10-01T13:37:03+02:00";42100.002;null;null
"2019-10-01T13:37:10+02:00";null;null;70448
"2019-10-01T13:37:29+02:00";null;73379;null
"2019-10-01T13:37:33+02:00";42100.002;null;null
"2019-10-01T13:37:40+02:00";null;null;70577
"2019-10-01T13:37:59+02:00";null;75060;null
"2019-10-01T13:38:03+02:00";45200.001;null;null
"2019-10-01T13:38:10+02:00";null;null;70946
"2019-10-01T13:38:29+02:00";null;72640;null
"2019-10-01T13:38:33+02:00";46500;null;null
"2019-10-01T13:38:40+02:00";null;null;71190
"2019-10-01T13:38:59+02:00";null;74857;null
"2019-10-01T13:39:03+02:00";47900.002;null;null
"2019-10-01T13:39:10+02:00";null;null;71037
"2019-10-01T13:39:29+02:00";null;74707;null
"2019-10-01T13:39:33+02:00";50299.999;null;null
"2019-10-01T13:39:40+02:00";null;null;70935
"2019-10-01T13:39:59+02:00";null;74834;null
"2019-10-01T13:40:03+02:00";51000;null;null
"2019-10-01T13:40:10+02:00";null;null;71027
"2019-10-01T13:40:29+02:00";null;73631;null
"2019-10-01T13:40:33+02:00";53500;null;null
"2019-10-01T13:40:40+02:00";null;null;70962
"2019-10-01T13:40:59+02:00";null;74834;null
"2019-10-01T13:41:03+02:00";55000;null;null
"2019-10-01T13:41:10+02:00";null;null;70867
"2019-10-01T13:41:29+02:00";null;75259;null
"2019-10-01T13:41:33+02:00";56900.002;null;null
"2019-10-01T13:41:40+02:00";null;null;71006
"2019-10-01T13:41:59+02:00";null;73835;null
"2019-10-01T13:42:03+02:00";57200.001;null;null
"2019-10-01T13:42:10+02:00";null;null;71255
"2019-10-01T13:42:29+02:00";null;75429;null
"2019-10-01T13:42:33+02:00";57700.001;null;null
"2019-10-01T13:42:40+02:00";null;null;71204
"2019-10-01T13:42:59+02:00";null;75296;null
"2019-10-01T13:43:03+02:00";58900.002;null;null
"2019-10-01T13:43:10+02:00";null;null;71083
"2019-10-01T13:43:29+02:00";null;74304;null
"2019-10-01T13:43:33+02:00";60100.002;null;null
"2019-10-01T13:43:40+02:00";null;null;71154
"2019-10-01T13:43:59+02:00";null;74430;null
"2019-10-01T13:44:03+02:00";62299.999;null;null
"2019-10-01T13:44:10+02:00";null;null;71148
"2019-10-01T13:44:29+02:00";null;75496;null
"2019-10-01T13:44:33+02:00";63000;null;null
"2019-10-01T13:44:40+02:00";null;null;70986
"2019-10-01T13:44:59+02:00";null;74380;null
"2019-10-01T13:45:03+02:00";63900.002;null;null
"2019-10-01T13:45:10+02:00";null;null;70871
"2019-10-01T13:45:29+02:00";null;74187;null
"2019-10-01T13:45:33+02:00";64300.003;null;null
"2019-10-01T13:45:40+02:00";null;null;71017
"2019-10-01T13:45:59+02:00";null;74258;null
"2019-10-01T13:46:03+02:00";64200.005;null;null
"2019-10-01T13:46:10+02:00";null;null;71161
"2019-10-01T13:46:29+02:00";null;73278;null
"2019-10-01T13:46:33+02:00";64300.003;null;null
"2019-10-01T13:46:40+02:00";null;null;71158
"2019-10-01T13:46:59+02:00";null;74082;null
"2019-10-01T13:47:03+02:00";63700.001;null;null
"2019-10-01T13:47:10+02:00";null;null;71354
"2019-10-01T13:47:29+02:00";null;74216;null
"2019-10-01T13:47:33+02:00";64400.002;null;null
"2019-10-01T13:47:40+02:00";null;null;71386
"2019-10-01T13:47:59+02:00";null;74172;null
"2019-10-01T13:48:03+02:00";64200.005;null;null
"2019-10-01T13:48:10+02:00";null;null;71320
"2019-10-01T13:48:29+02:00";null;74173;null
"2019-10-01T13:48:33+02:00";64599.998;null;null
"2019-10-01T13:48:40+02:00";null;null;71338
"2019-10-01T13:48:59+02:00";null;74336;null
"2019-10-01T13:49:03+02:00";64800.003;null;null
"2019-10-01T13:49:10+02:00";null;null;71380
"2019-10-01T13:49:29+02:00";null;73930;null
"2019-10-01T13:49:33+02:00";64800.003;null;null
"2019-10-01T13:49:40+02:00";null;null;71227
"2019-10-01T13:49:59+02:00";null;74095;null
"2019-10-01T13:50:03+02:00";65099.998;null;null
"2019-10-01T13:50:10+02:00";null;null;71009
"2019-10-01T13:50:29+02:00";null;73862;null
"2019-10-01T13:50:33+02:00";65300.003;null;null
"2019-10-01T13:50:40+02:00";null;null;71037
"2019-10-01T13:50:59+02:00";null;74100;null
"2019-10-01T13:51:03+02:00";66000;null;null
"2019-10-01T13:51:10+02:00";null;null;70891
"2019-10-01T13:51:29+02:00";null;73954;null
"2019-10-01T13:51:33+02:00";65800.003;null;null
"2019-10-01T13:51:40+02:00";null;null;70799
"2019-10-01T13:51:59+02:00";null;74011;null
"2019-10-01T13:52:03+02:00";66500;null;null
"2019-10-01T13:52:10+02:00";null;null;70985
"2019-10-01T13:52:29+02:00";null;74059;null
"2019-10-01T13:52:33+02:00";66300.003;null;null
"2019-10-01T13:52:40+02:00";null;null;71118
"2019-10-01T13:52:59+02:00";null;74382;null
"2019-10-01T13:53:03+02:00";66000;null;null
"2019-10-01T13:53:10+02:00";null;null;71242
"2019-10-01T13:53:29+02:00";null;74014;null
"2019-10-01T13:53:33+02:00";66000;null;null
"2019-10-01T13:53:40+02:00";null;null;71248
"2019-10-01T13:53:59+02:00";null;74228;null
"2019-10-01T13:54:03+02:00";66000;null;null
"2019-10-01T13:54:10+02:00";null;null;71149
"2019-10-01T13:54:29+02:00";null;74095;null
"2019-10-01T13:54:33+02:00";66700.005;null;null
"2019-10-01T13:54:40+02:00";null;null;71125
"2019-10-01T13:54:59+02:00";null;74269;null
"2019-10-01T13:55:03+02:00";66500;null;null
"2019-10-01T13:55:10+02:00";null;null;71000
"2019-10-01T13:55:29+02:00";null;74371;null
"2019-10-01T13:55:33+02:00";66200.005;null;null
"2019-10-01T13:55:40+02:00";null;null;70934
"2019-10-01T13:55:59+02:00";null;74264;null
"2019-10-01T13:56:03+02:00";66599.998;null;null
"2019-10-01T13:56:10+02:00";null;null;71274
"2019-10-01T13:56:29+02:00";null;74543;null
"2019-10-01T13:56:33+02:00";66500;null;null
"2019-10-01T13:56:40+02:00";null;null;71415
"2019-10-01T13:56:59+02:00";null;74242;null
"2019-10-01T13:57:03+02:00";66599.998;null;null
"2019-10-01T13:57:10+02:00";null;null;71350
"2019-10-01T13:57:29+02:00";null;74277;null
"2019-10-01T13:57:33+02:00";67200.005;null;null
"2019-10-01T13:57:40+02:00";null;null;71253
"2019-10-01T13:57:59+02:00";null;74266;null
"2019-10-01T13:58:03+02:00";67200.005;null;null
"2019-10-01T13:58:10+02:00";null;null;71218
"2019-10-01T13:58:29+02:00";null;74140;null
"2019-10-01T13:58:33+02:00";67099.998;null;null
"2019-10-01T13:58:40+02:00";null;null;71210
"2019-10-01T13:58:59+02:00";null;74554;null
"2019-10-01T13:59:03+02:00";66599.998;null;null
"2019-10-01T13:59:10+02:00";null;null;71480
"2019-10-01T13:59:29+02:00";null;74383;null
"2019-10-01T13:59:33+02:00";67599.998;null;null
"2019-10-01T13:59:40+02:00";null;null;71526
"2019-10-01T13:59:59+02:00";null;74300;null
"2019-10-01T14:00:03+02:00";68599.998;null;null
"2019-10-01T14:00:10+02:00";null;null;71353
"2019-10-01T14:00:29+02:00";null;74246;null
"2019-10-01T14:00:33+02:00";68900.002;null;null
"2019-10-01T14:00:40+02:00";null;null;71399
"2019-10-01T14:00:59+02:00";null;74145;null
"2019-10-01T14:01:03+02:00";68800.003;null;null
"2019-10-01T14:01:10+02:00";null;null;71407
"2019-10-01T14:01:29+02:00";null;74129;null
"2019-10-01T14:01:33+02:00";69099.998;null;null
"2019-10-01T14:01:40+02:00";null;null;71311
"2019-10-01T14:01:59+02:00";null;74149;null
"2019-10-01T14:02:03+02:00";68900.002;null;null
"2019-10-01T14:02:10+02:00";null;null;71274
"2019-10-01T14:02:29+02:00";null;74387;null
"2019-10-01T14:02:33+02:00";68599.998;null;null
"2019-10-01T14:02:40+02:00";null;null;71384
"2019-10-01T14:02:59+02:00";null;74466;null
"2019-10-01T14:03:03+02:00";69200.005;null;null
"2019-10-01T14:03:10+02:00";null;null;71437
"2019-10-01T14:03:29+02:00";null;74831;null
"2019-10-01T14:03:33+02:00";69099.998;null;null
"2019-10-01T14:03:40+02:00";null;null;71334
"2019-10-01T14:03:59+02:00";null;74180;null
"2019-10-01T14:04:03+02:00";68500;null;null
"2019-10-01T14:04:10+02:00";null;null;71367
"2019-10-01T14:04:29+02:00";null;73884;null
"2019-10-01T14:04:33+02:00";68800.003;null;null
